SchoolCode,SchoolName,SchoolType,Suburb,StateCode,Postcode,Longitude,Latitude,SchoolAddress,SchoolID
"3127","Stuart Town Public School","Primary School","Stuart Town","NSW","2820",149.068273,-32.802566,"Burrendong Way",4066
"3129","Summer Hill Public School","Primary School","Summer Hill","NSW","2130",151.135853,-33.895815,"Moonbie St",4068
"3136","Sutherland Public School","Primary School","Sutherland","NSW","2232",151.059149,-34.033001,"38-54 Eton Street",4069
"3137","Sutton Public School","Primary School","Sutton","NSW","2620",149.254979,-35.165611,"Bywong St",4071
"3141","Swansea Public School","Primary School","Swansea","NSW","2281",151.636301,-33.084061,"Rawson St",4074
"3143","Sylvania Public School","Primary School","Sylvania","NSW","2224",151.112077,-34.008118,"Princes Hwy",4075
"3145","Tabulam Public School","Primary School","Tabulam","NSW","2469",152.568703,-28.888649,"Clarence St",4077
"3147","Tacoma Public School","Primary School","Tacoma","NSW","2259",151.458936,-33.28298,"Hillcrest Ave",4079
"3148","Tahmoor Public School","Primary School","Tahmoor","NSW","2573",150.588951,-34.227663,"Bronzewing St",4080
"3153","Tallimba Public School","Primary School","Tallimba","NSW","2669",146.877792,-33.993586,"Kikoira St",4081
"3154","Tallong Public School","Primary School","Tallong","NSW","2579",150.083341,-34.721496,"Bumballa St",4082
"3156","Tambar Springs Public School","Primary School","Tambar Springs","NSW","2381",149.827874,-31.348351,"Mullaley-Coolah Rd",4083
"3157","Tamworth Public School","Primary School","Tamworth","NSW","2340",150.935305,-31.084712,"Napier St",4084
"3158","Tamworth West Public School","Primary School","West Tamworth","NSW","2340",150.920563,-31.09158,"Bridge St",4085
"3159","Tanja Public School","Primary School","Tanja","NSW","2550",149.975072,-36.64029,"Barrabooka Rd",4086
"3162","Tarago Public School","Primary School","Tarago","NSW","2580",149.654751,-35.067671,"Goulburn-Braidwood Rd",4089
"3163","Taralga Public School","Primary School","Taralga","NSW","2580",149.820962,-34.397974,"Orchard St",4091
"3165","Tarcutta Public School","Primary School","Tarcutta","NSW","2652",147.738339,-35.279294,"Centenary Ave",4092
"3167","Taree Public School","Primary School","Taree","NSW","2430",152.462158,-31.910904,"Albert St",4093
"3168","Taren Point Public School","Primary School","Taren Point","NSW","2229",151.12269,-34.01808,"93 Woodlands Rd",4094
"3173","Tathra Public School","Primary School","Tathra","NSW","2550",149.979602,-36.732802,"Bega St",4095
"3175","Tea Gardens Public School","Primary School","Tea Gardens","NSW","2324",152.157991,-32.667785,"Witt St",4097
"3176","Telegraph Point Public School","Primary School","Telegraph Point","NSW","2441",152.793129,-31.334143,"Pacific Hwy",4098
"3178","Temora Public School","Primary School","Temora","NSW","2666",147.535265,-34.444843,"De Boos St",4099
"3180","Tenambit Public School","Primary School","Tenambit","NSW","2323",151.604859,-32.742528,"Edward St",4101
"3182","The Sir Henry Parkes Memorial Public School","Primary School","Tenterfield","NSW","2372",152.026106,-29.056081,"75-79 Wood Street",4102
"3183","Teralba Public School","Primary School","Teralba","NSW","2284",151.605976,-32.962493,"York St",4103
"3185","Terara Public School","Primary School","Terara","NSW","2540",150.63038,-34.866633,"Millbank Rd",4104
"3189","Terranora Public School","Primary School","Terranora","NSW","2486",153.499272,-28.240248,"650 Terranora Rd",4105
"3190","Terrey Hills Public School","Primary School","Terrey Hills","NSW","2084",151.222619,-33.685723,"Cooyong Rd",4107
"3191","Terrigal Public School","Primary School","Terrigal","NSW","2260",151.438197,-33.442449,"Havenview Rd",4108
"3195","Tharbogang Public School","Primary School","Tharbogang","NSW","2680",145.984922,-34.26162,"75 Braithwaite Rd",4109
"3200","Thirlmere Public School","Primary School","Thirlmere","NSW","2572",150.569311,-34.204832,"Oaks Rd",4110
"3201","Thirroul Public School","Primary School","Thirroul","NSW","2515",150.918701,-34.31521,"Roxburgh Ave",4111
"3204","Thornton Public School","Primary School","Thornton","NSW","2322",151.639454,-32.779381,"Government Rd",4112
"3208","Thurgoona Public School","Primary School","Thurgoona","NSW","2640",146.983289,-36.047283,"Bottlebrush St",4113
"3211","Tibooburra Outback Public School","Primary School","Tibooburra","NSW","2880",142.010166,-29.432133,"Briscoe St",4114
"3213","Tighes Hill Public School","Primary School","Tighes Hill","NSW","2297",151.751254,-32.908099,"Elizabeth St",4115
"3214","Central Tilba Public School","Primary School","Central Tilba","NSW","2546",150.07194,-36.315664,"89 Corkhill Drive",4116
"3218","Tingha Public School","Primary School","Tingha","NSW","2369",151.213606,-29.959145,"54 Ruby St",4119
"3219","Tinonee Public School","Primary School","Tinonee","NSW","2430",152.413577,-31.932855,"Manchester St",4120
"3221","Tintinhull Public School","Primary School","Kootingal","NSW","2352",151.008427,-31.085665,"85 Tintinhull Road",4121
"3222","Tirranna Public School","Primary School","Goulburn","NSW","2580",149.682068,-34.821486,"Goulburn-Braidwood Rd",4123
"3225","Tocumwal Public School","Primary School","Tocumwal","NSW","2714",145.56885,-35.813862,"18-20 Morris St",4124
"3226","Tomerong Public School","Primary School","Tomerong","NSW","2540",150.587182,-35.054973,"355 Hawkens Rd",4125
"3236","Main Arm Upper Public School","Primary School","Upper Main Arm","NSW","2482",153.41241,-28.498479,"1129 Main Arm Rd",4128
"3239","Toomelah Public School","Primary School","Boggabilla","NSW","2409",150.478952,-28.670903,"off Old Bruxner Hwy",4130
"3240","Toongabbie Public School","Primary School","Toongabbie","NSW","2146",150.966667,-33.787181,"Fitzwilliam Rd",4132
"3242","Tooraweenah Public School","Primary School","Tooraweenah","NSW","2831",148.912216,-31.434763,"Bridge St",4134
"3247","Toronto Public School","Primary School","Toronto","NSW","2283",151.594778,-33.00826,"Renwick St",4135
"3250","Toukley Public School","Primary School","Toukley","NSW","2263",151.550307,-33.267795,"Main Rd",4137
"3252","Towamba Public School","Primary School","Towamba","NSW","2550",149.695158,-37.084209,"Towamba St",4138
"3255","Tregeagle Public School","Primary School","Tregeagle","NSW","2480",153.354412,-28.854095,"808 Tregeagle Road",4141
"3260","Trunkey Public School","Primary School","Trunkey Creek","NSW","2795",149.326253,-33.816498,"Carlyle Street",4143
"3263","Tucabia Public School","Primary School","Tucabia","NSW","2462",153.106575,-29.666698,"Mookin St",4145
"3269","Tuggerah Public School","Primary School","Tuggerah","NSW","2259",151.415571,-33.312999,"1 Pacific Hwy",4147
"3275","Tumbarumba Public School","Primary School","Tumbarumba","NSW","2653",148.013814,-35.77635,"Murray St",4151
"3277","Tumbulgum Public School","Primary School","Tumbulgum","NSW","2490",153.463358,-28.273997,"Fawcett St",4152
"3278","Tumut Public School","Primary School","Tumut","NSW","2720",148.218556,-35.302393,"175-181 Wynyard St",4154
"3283","Tuntable Creek Public School","Primary School","Tuntable Creek","NSW","2480",153.266152,-28.63176,"The Channon",4156
"3288","Turramurra North Public School","Primary School","North Turramurra","NSW","2074",151.147816,-33.714724,"237 Bobbin Head Rd",4158
"3290","Tweed Heads Public School","Primary School","Tweed Heads","NSW","2485",153.541571,-28.16951,"Stuart Street",4159
"3293","Tyalgum Public School","Primary School","Tyalgum","NSW","2484",153.204978,-28.354475,"Coolman St",4160
"3298","Uki Public School","Primary School","Uki","NSW","2484",153.334263,-28.415027,"1463 Kyogle Road",4161
"3300","Ulan Public School","Primary School","Ulan","NSW","2850",149.743473,-32.282054,"Main St",4165
"3302","Ulladulla Public School","Primary School","Ulladulla","NSW","2539",150.469434,-35.355186,"Green St",4167
"3303","Ulmarra Public School","Primary School","Ulmarra","NSW","2462",153.030932,-29.629006,"12-14 Pacific Hwy",4168
"3304","Ulong Public School","Primary School","Ulong","NSW","2450",152.884857,-30.243019,"Hutchison St",4169
"3305","Ultimo Public School","Primary School","Ultimo","NSW","2007",151.195607,-33.877674,"Quarry St",4170
"3308","Unanderra Public School","Primary School","Cordeaux Heights","NSW","2526",150.834704,-34.445456,"Derribong Drive",4171
"3310","Undercliffe Public School","Primary School","Earlwood","NSW","2206",151.138601,-33.924086,"Bayview Ave",4173
"3314","Urana Public School","Primary School","Urana","NSW","2645",146.267129,-35.32746,"62 William Street",4175
"3316","Urbenville Public School","Primary School","Urbenville","NSW","2475",152.545565,-28.47348,"Welch & Urben Sts",4177
"3318","Urunga Public School","Primary School","Urunga","NSW","2455",153.020428,-30.495206,"Bowra St",4178
"3321","Vacy Public School","Primary School","Vacy","NSW","2421",151.577555,-32.54218,"786 Gresford Rd",4179
"3325","Vaucluse Public School","Primary School","Vaucluse","NSW","2030",151.281166,-33.850478,"Cambridge Ave",4182
"3328","Carramar Public School","Primary School","Carramar","NSW","2163",150.969204,-33.885512,"The Horsley Drive",4183
"3329","Vineyard Public School","Primary School","Vineyard","NSW","2765",150.857935,-33.647352,"4 Bandon Rd",4184
"3330","Wagga Wagga Public School","Primary School","Wagga Wagga","NSW","2650",147.365841,-35.10783,"Gurwood St",4185
"3332","North Wagga Public School","Primary School","Wagga Wagga","NSW","2650",147.379513,-35.096215,"Hampden Ave",4186
"3333","South Wagga Public School","Primary School","Wagga Wagga","NSW","2650",147.36681,-35.119291,"140 Edward St",4187
"3334","Waitara Public School","Primary School","Wahroonga","NSW","2077",151.111586,-33.708119,"Edgeworth David Ave",4188
"3336","Wakool Burraboi Public School","Primary School","Wakool","NSW","2710",144.393127,-35.46632,"49 Flinders St",4190
"3338","Walbundrie Public School","Primary School","Walbundrie","NSW","2642",146.726779,-35.687427,"Culcairn Rd",4191
"3342","Walgett Community College - Primary School","Primary School","Walgett","NSW","2832",148.11566,-30.020291,"Warrena St",4194
"3343","Walhallow Public School","Primary School","Caroona","NSW","2343",150.426226,-31.39507,"Mooki River",4195
"3345","Wallabadah Public School","Primary School","Wallabadah","NSW","2343",150.828256,-31.541044,"28 Martyn Street",4197
"3346","Wallacia Public School","Primary School","Wallacia","NSW","2745",150.641613,-33.862695,"1573-1585 Mulgoa Rd",4198
"3352","Walla Walla Public School","Primary School","Walla Walla","NSW","2659",146.900625,-35.757961,"Commercial St",4199
"3353","Wallendbeen Public School","Primary School","Wallendbeen","NSW","2588",148.159228,-34.52524,"King St",4200
"3354","Wallerawang Public School","Primary School","Wallerawang","NSW","2845",150.069793,-33.41768,"Barton Ave",4201
"3357","Wallsend Public School","Primary School","Wallsend","NSW","2287",151.671582,-32.908099,"26 Martindale Street",4203
"3358","West Wallsend Public School","Primary School","West Wallsend","NSW","2286",151.580707,-32.904606,"Brown St",4204
"3364","Wamoon Public School","Primary School","Wamoon","NSW","2705",146.330876,-34.526015,"Oxley Road",4206
"3365","Wanaaring Public School","Primary School","Wanaaring","NSW","2840",144.145456,-29.705267,"Bourke-Milparinka Rd",4207
"3373","Wangi Wangi Public School","Primary School","Wangi Wangi","NSW","2267",151.582994,-33.072298,"Dobell Drive",4210
"3377","Waratah Public School","Primary School","Waratah","NSW","2298",151.722576,-32.905046,"Lambton Rd",4212
"3378","Wardell Public School","Primary School","Wardell","NSW","2477",153.468779,-28.950252,"20 Richmond St",4213
"3382","Warialda Public School","Primary School","Warialda","NSW","2402",150.573638,-29.541831,"Hope St",4216
"3384","Warners Bay Public School","Primary School","Warners Bay","NSW","2282",151.648614,-32.979971,"88 Mills Street",4217
"3390","Warrawee Public School","Primary School","Turramurra","NSW","2074",151.121236,-33.729484,"1486 Pacific Highway",4219
"3396","Waterfall Public School","Primary School","Waterfall","NSW","2233",150.995977,-34.137598,"McKell Ave",4221
"3402","Wattle Flat Public School","Primary School","Wattle Flat","NSW","2795",149.692677,-33.141545,"Mudgee-Bathurst Rd",4223
"3404","Wauchope Public School","Primary School","Wauchope","NSW","2446",152.729534,-31.455935,"Waugh St",4224
"3412","Wee Jasper Public School","Primary School","Wee Jasper","NSW","2582",148.673792,-35.108785,"6443 Wee Jasper Rd",4225
"3415","Weethalle Public School","Primary School","Weethalle","NSW","2669",146.619256,-33.880024,"Wattle St",4226
"3416","Wee Waa Public School","Primary School","Wee Waa","NSW","2388",149.442587,-30.223621,"Cowper St",4227
"3420","Wellington Public School","Primary School","Wellington","NSW","2820",148.943374,-32.556883,"Percy St",4228
"3421","Wentworth Public School","Primary School","Wentworth","NSW","2648",141.918751,-34.103249,"93-107 Darling Street",4229
"3422","Wentworth Falls Public School","Primary School","Wentworth Falls","NSW","2782",150.373525,-33.714112,"Falls Rd",4230
"3423","Wentworthville Public School","Primary School","Wentworthville","NSW","2145",150.968613,-33.814004,"70-100 Fullagar Road",4232
"3425","Werris Creek Public School","Primary School","Werris Creek","NSW","2341",150.651466,-31.348938,"68 Dewhurst Street",4233
"3428","Westdale Public School","Primary School","Westdale","NSW","2340",150.873927,-31.093714,"Gunnedah Rd",4235
"3431","Weston Public School","Primary School","Weston","NSW","2326",151.461023,-32.809043,"20 Sixth Street",4237
"3435","White Cliffs Public School","Primary School","White Cliffs","NSW","2836",143.090278,-30.850852,"Johnstone St",4240
"3438","Whitton-Murrami Public School","Primary School","Whitton","NSW","2705",146.181248,-34.518934,"Melbergen St",4241
"3439","Wiangaree Public School","Primary School","Wiangaree","NSW","2474",152.965535,-28.511356,"Kunghur Street",4242
"3441","Wilberforce Public School","Primary School","Wilberforce","NSW","2756",150.839763,-33.558704,"Macquarie Rd",4243
"3445","Willawarrin Public School","Primary School","Willawarrin","NSW","2440",152.625518,-30.925714,"85-91 Main Street",4245
"3449","Willoughby Public School","Primary School","Willoughby","NSW","2068",151.200123,-33.802197,"30-34 Oakville Road",4247
"3451","Willow Tree Public School","Primary School","Willow Tree","NSW","2339",150.729034,-31.656802,"2-4 Merriwa Road",4248
"3453","Athelstane Public School","Primary School","Arncliffe","NSW","2205",151.138362,-33.937445,"Athelstane Ave",4249
"3454","Wilsons Creek Public School","Primary School","Mullumbimby","NSW","2482",153.426178,-28.570833,"Wilsons Creek Rd",4250
"3457","Windellama Public School","Primary School","Goulburn","NSW","2580",149.833521,-35.009988,"Goulburn-Windellama Rd",4251
"3459","Windsor Public School","Primary School","Windsor","NSW","2756",150.816413,-33.610366,"Dight St",4252
"3461","Wingello Public School","Primary School","Wingello","NSW","2579",150.153487,-34.688162,"Murrimba Rd",4253
"3470","Wisemans Ferry Public School","Primary School","Wisemans Ferry","NSW","2775",150.984133,-33.385958,"Old Northern Rd",4255
"3473","Wollar Public School","Primary School","Wollar","NSW","2850",149.948851,-32.356524,"Barigan St",4257
"3475","Wollongbar Public School","Primary School","Wollongbar","NSW","2477",153.420113,-28.82699,"Simpson Ave",4258
"3477","Wollongong West Public School","Primary School","Wollongong","NSW","2500",150.871509,-34.424597,"Crown St West",4260
"3479","Wolumla Public School","Primary School","Wolumla","NSW","2550",149.811656,-36.832664,"6-8 Bega Street",4262
"3482","Wombat Public School","Primary School","Wombat","NSW","2587",148.245202,-34.426627,"Rose St",4263
"3487","Wongarbon Public School","Primary School","Wongarbon","NSW","2831",148.759119,-32.333558,"Railway Street",4264
"3490","Woodburn Public School","Primary School","Woodburn","NSW","2472",153.339292,-29.07539,"Woodburn St",4265
"3499","Woodstock Public School","Primary School","Woodstock","NSW","2793",148.849046,-33.74594,"Parkes St",4269
"3501","Woolbrook Public School","Primary School","Woolbrook","NSW","2354",151.344607,-30.970234,"Church St",4271
"3503","Woolgoolga Public School","Primary School","Woolgoolga","NSW","2456",153.196501,-30.112673,"Scarborough St",4272
"3504","Borenore Public School","Primary School","Borenore","NSW","2800",148.984209,-33.251005,"1243 The Escort Way",4273
"3506","Woolomin Public School","Primary School","Woolomin","NSW","2340",151.14807,-31.30177,"Tamworth-Nundle Rd",4275
"3510","Woonona Public School","Primary School","Woonona","NSW","2517",150.906806,-34.345569,"Gray St",4276
"3518","Wyalong Public School","Primary School","Wyalong","NSW","2671",147.24207,-33.923925,"George Bland Ave",4278
"3519","West Wyalong Public School","Primary School","West Wyalong","NSW","2671",147.204056,-33.918502,"Park St",4279
"3521","Wyangala Dam Public School","Primary School","Wyangala","NSW","2808",148.947211,-33.966981,"Waugoola Road",4280
"3522","Wyee Public School","Primary School","Wyee","NSW","2259",151.482961,-33.174833,"Wyee St",4281
"3525","Wyndham Public School","Primary School","Wyndham","NSW","2550",149.64656,-36.92962,"Monaro St",4282
"3527","Wyong Public School","Primary School","Wyong","NSW","2259",151.426188,-33.271886,"Cutler Drive",4283
"3528","Wyong Creek Public School","Primary School","Wyong Creek","NSW","2259",151.34807,-33.267129,"583 Yarramalong Road",4284
"3529","Wyrallah Public School","Primary School","Wyrallah","NSW","2480",153.305718,-28.890407,"Breckenridge St",4285
"3533","Yamba Public School","Primary School","Yamba","NSW","2464",153.353157,-29.439524,"Angourie Rd",4288
"3534","Table Top Public School","Primary School","Table Top","NSW","2640",147.007302,-35.967573,"Hume Hwy",4289
"3536","Yanco Public School","Primary School","Yanco","NSW","2703",146.411211,-34.597911,"Main Ave",4291
